sex,id,is_recid,rand
Female,3,0,0.16966234
Female,44,1,0.980865902
Male,50,0,0.594079544
Female,53,1,0.634588494
Male,77,1,0.323763728
Male,55,0,0.786216319
Male,20,0,0.655805626
Male,90,1,0.065563943
Male,55,0,0.011695513
Female,98,1,0.661706356
Male,70,0,0.208327642
Male,110,1,0.310812612
Male,20,0,0.239481957
Male,17,0,0.161312801
Female,43,1,0.33208779
Male,50,0,0.286596478
Female,66,0,0.482156514
Male,42,1,0.051041917
Female,13,0,0.038904548
Female,49,1,0.928535973
Female,16,0,0.143111305
Male,117,0,0.438100757
Female,79,0,0.909245416
Female,36,1,0.567124902
Male,114,1,0.209876556
Male,78,0,0.724789019
Female,61,0,0.198094827
Male,52,1,0.178581194
Female,63,0,0.1666157
Female,16,0,0.33373542
Male,20,0,0.365327111
Female,23,0,0.98004359
Male,68,1,0.625662051
Male,92,0,0.166608819
Male,52,1,0.831223729
Male,27,1,0.457754252
Female,5,1,0.107891283
Female,93,0,0.526448977
Male,24,0,0.857658945
Male,57,1,0.86203324
Male,20,0,0.560536046
Female,101,0,0.205424852
Female,51,0,0.076512218
Female,29,0,0.052070727
Female,45,0,0.340666438
Male,112,0,0.315147833
Female,109,1,0.907664628
Female,41,0,0.416686987
Male,35,1,0.578374385
Male,22,0,0.354358333
Female,108,1,0.862723599
Female,97,1,0.402367684
Female,41,0,0.418803086
Female,36,1,0.499385662
Female,80,0,0.156834808
Male,57,1,0.263132453
Male,84,1,0.745058188
Female,91,0,0.352163525
Male,47,0,0.304482671
Male,1,0,0.869495531
Female,13,0,0.333944004
Male,24,0,0.632087122
Male,107,0,0.39679373
Male,17,0,0.731991578
Male,78,0,0.571198796
Female,106,1,0.161745434
Male,60,1,0.228219712
Female,49,1,0.020945791
Male,74,1,0.373800717
Female,61,0,0.124991036
Male,92,0,0.236450022
Male,68,1,0.922691605
Female,33,1,0.482079802
Male,113,0,0.777431078
Male,18,0,0.236313596
Female,82,0,0.009946546
Male,83,0,0.249431865
Female,23,0,0.674893123
Male,25,0,0.60896497
Male,8,0,0.113100252
Female,82,0,0.308252871
Female,99,0,0.623853662
Female,80,0,0.565162683
Female,31,0,0.669755715
Male,22,0,0.726660597
Male,77,1,0.359675718
Female,63,0,0.606236888
Male,76,1,0.850930034
Male,76,1,0.241410796
Female,108,1,0.863352634
Male,26,1,0.153706558
Male,118,1,0.710915034
Male,42,1,0.069446169
Female,16,0,0.728097403
Female,72,0,0.411752053
Female,10,1,0.434401678
Female,80,0,0.627674357
Male,107,0,0.221690929
Female,41,0,0.242916587
Male,83,0,0.820082548
Male,74,1,0.451420225
Female,69,1,0.349151895
Female,96,0,0.654852133
Male,78,0,0.677623941
Male,26,1,0.46566026
Male,117,0,0.085323122
Female,3,0,0.497446195
Male,26,1,0.811476282
Female,115,1,0.553192111
Male,55,0,0.804115994
Male,60,1,0.796124825
Female,39,0,0.568064245
Female,81,1,0.985451646
Male,62,1,0.170235532
Female,54,1,0.884268074
Male,117,0,0.506666739
Male,42,1,0.696261646
Female,100,0,0.350809147
Male,18,0,0.153922571
Female,106,1,0.967499919
Female,41,0,0.232068391
Male,58,0,0.206441092
Male,107,0,0.367462468
Female,9,1,0.961797847
Male,26,1,0.277211141
Female,29,0,0.950593266
Male,118,1,0.218721908
Male,21,1,0.220841602
Male,83,0,0.218274973
Male,42,1,0.907577245
Female,38,0,0.054899069
Male,118,1,0.665298687
Male,116,0,0.147943239
Male,73,0,0.345594877
Female,79,0,0.700895915
Female,11,1,0.811086154
Female,38,0,0.552623221
Male,65,0,0.625855568
Female,59,1,0.106159365
Male,15,1,0.909869747
Female,82,0,0.102017764
Female,98,1,0.550486297
Male,6,1,0.589656534
Female,16,0,0.765557048
Male,110,1,0.242111323
Female,75,0,0.619034967
Female,14,0,0.932112302
Female,51,0,0.398353863
Male,26,1,0.490008381
Female,106,1,0.189083482
Male,112,0,0.847165893
Female,59,1,0.687739267
Female,66,0,0.857265743
Female,45,0,0.601876438
Female,33,1,0.247760682
Male,118,1,0.745006634
Female,33,1,0.69718142
Female,16,0,0.80566987
Female,45,0,0.414183539
Female,30,1,0.082450777
Female,87,1,0.591693085
Male,12,1,0.057529723
Male,76,1,0.804091104
Female,64,1,0.791732448
Female,30,1,0.546160707
Female,34,1,0.065245619
Female,33,1,0.793348494
Female,13,0,0.881633025
Female,69,1,0.387985552
Female,115,1,0.956033265
Female,10,1,0.830327013
Female,38,0,0.793169264
Female,96,0,0.833169466
Female,80,0,0.180152533
Female,86,1,0.736048554
Female,9,1,0.608792417
Female,95,1,0.896199345
Male,35,1,0.868989961
Female,5,1,0.306276694
Female,85,1,0.75664049
Female,10,1,0.157444907
Male,27,1,0.61691928
Female,69,1,0.700356475
Female,87,1,0.970682285
Female,5,1,0.322763521
Female,82,0,0.476420909
Male,12,1,0.158210366
Male,62,1,0.467543708
Female,98,1,0.554775004
Male,50,0,0.485766197
Male,47,0,0.043343286
Female,31,0,0.192711888
Male,110,1,0.54089768
Female,16,0,0.301506716
Male,32,0,0.769091738
Male,73,0,0.083794501
Female,81,1,0.496010848
Male,4,1,0.874033134
Male,42,1,0.649932915
Female,38,0,0.836859773
Male,73,0,0.099193216
Male,2,1,0.602690918
Male,68,1,0.494239003
Male,27,1,0.588277866
Female,53,1,0.395338467
Male,26,1,0.317089063
Female,43,1,0.238097883
Male,25,0,0.553356574
Male,17,0,0.23126771
Male,57,1,0.81020319
Male,35,1,0.46465478
Male,112,0,0.281908097
Male,78,0,0.965229775
Female,10,1,0.828744823
Male,26,1,0.703086628
Female,91,0,0.665077525
Male,28,1,0.877172742
Female,31,0,0.518588979
Female,61,0,0.961798299
Female,108,1,0.491247388
Male,12,1,0.090466294
Male,47,0,0.42661692
Female,80,0,0.87899603
Male,26,1,0.58472584
Male,25,0,0.643638749
Female,97,1,0.912228188
Male,107,0,0.153361098
Male,116,0,0.943274679
Male,58,0,0.901178187
Female,34,1,0.78698455
Female,43,1,0.935838575
Male,105,0,0.431804774
Female,82,0,0.150513629
Male,24,0,0.249801754
Female,96,0,0.0857874
Male,35,1,0.315877778
Female,97,1,0.651254414
Male,56,0,0.187664469
Male,70,0,0.134649751
Female,66,0,0.278869765
Male,18,0,0.691250007
Female,91,0,0.984559403
Male,55,0,0.559318393
Male,94,0,0.691392815
Male,27,1,0.150063912
Female,34,1,0.228223683
Male,12,1,0.512846938
Male,4,1,0.731646891
Female,59,1,0.054536459
Female,30,1,0.126179408
Male,60,1,0.514579897
Female,96,0,0.611073681
Female,13,0,0.331441304
Female,104,1,0.371457506
Male,20,0,0.753706972
Female,98,1,0.286742438
Female,44,1,0.824205082
Male,15,1,0.421372194
Male,113,0,0.439449403
Female,98,1,0.410352489
Female,95,1,0.856625599
Male,118,1,0.003410744
Female,13,0,0.897253959
Male,56,0,0.837043752
Male,94,0,0.31149125
Female,53,1,0.902935441
Male,114,1,0.053490578
Female,30,1,0.306387086
Male,2,1,0.747017141
Male,113,0,0.708786453
Female,89,0,0.181257981
Male,27,1,0.273964797
Male,25,0,0.473311373
Male,37,1,0.855272501
Female,64,1,0.138011955
Female,31,0,0.073012918
Male,52,1,0.437709064
Female,66,0,0.29942439
Male,26,1,0.70062851
Female,64,1,0.688106421
Male,114,1,0.079798129
Male,6,1,0.395686038
Female,31,0,0.913710735
Male,83,0,0.276032206
Female,88,0,0.391086405
Female,13,0,0.344481219
Female,16,0,0.686251124
Male,26,1,0.507151743
Female,36,1,0.999314759
Male,68,1,0.651107561
Female,16,0,0.944678354
Male,103,0,0.323581067
Male,47,0,0.619854001
Female,66,0,0.563512475
Male,17,0,0.502569621
Female,97,1,0.681810929
Female,85,1,0.561955007
Male,40,1,0.815593088
Male,83,0,0.685517324
Female,5,1,0.967601617
Male,22,0,0.144006613
Female,41,0,0.073934269
Female,43,1,0.109170395
Female,38,0,0.405430078
Female,59,1,0.401557089
Female,30,1,0.291725209
Female,29,0,0.952497628
Female,106,1,0.538079738
Male,65,0,0.547323261
Female,63,0,0.613329002
Female,10,1,0.671544614
Female,33,1,0.597954173
Male,103,0,0.603886768
Female,59,1,0.230551459
Male,83,0,0.349829188
Male,90,1,0.276539569
Female,44,1,0.242813011
Male,62,1,0.032428433
Female,106,1,0.270257276
Female,69,1,0.164055499
Female,104,1,0.40023817
Male,50,0,0.734576367
Male,114,1,0.777545107
Female,64,1,0.178312023
Male,18,0,0.357544266
Male,28,1,0.305060369
Male,73,0,0.91480445
Male,24,0,0.471413567
Male,35,1,0.070204837
Male,50,0,0.153665596
Female,109,1,0.367832753
Male,92,0,0.929885433
Male,52,1,0.143055853
Female,61,0,0.924960133
Female,97,1,0.083795778
Male,15,1,0.274475614
Male,62,1,0.750684817
Male,74,1,0.254547799
Female,69,1,0.464856851
Female,49,1,0.098302324
Male,84,1,0.537973079
Female,75,0,0.646847023
Male,48,1,0.962334039
Male,8,0,0.208501053
Female,13,0,0.119454442
Female,53,1,0.146630579
Female,104,1,0.556024271
Female,64,1,0.55399349
Female,59,1,0.128262231
Female,72,0,0.899280756
Male,58,0,0.009491711
Male,40,1,0.904340043
Male,27,1,0.700468891
Male,4,1,0.255897532
Male,68,1,0.83207412
Female,98,1,0.346731682
Male,73,0,0.528666933
Male,105,0,0.54032348
Male,37,1,0.495952208
Female,91,0,0.74604531
Male,65,0,0.080949642
Female,99,0,0.703101425
Male,48,1,0.303148214
Male,55,0,0.857970547
Male,60,1,0.453819436
Female,51,0,0.294481254
Male,32,0,0.803535847
Male,114,1,0.985761099
Male,50,0,0.941964963
Female,10,1,0.351038291
Male,19,0,0.128921393
Male,105,0,0.391325533
Male,67,1,0.23431536
Male,58,0,0.635047585
Female,99,0,0.808150038
Male,70,0,0.90446582
Female,111,0,0.049599891
Male,78,0,0.207572737
Female,51,0,0.83062778
Female,31,0,0.177906011
Male,52,1,0.435341474
Female,109,1,0.495751718
Female,106,1,0.528192602
Female,98,1,0.574010005
Male,37,1,0.93583637
Male,55,0,0.655791766
Male,84,1,0.142455419
Male,120,1,0.987411404
Male,26,1,0.339731187
Male,84,1,0.132946484
Male,28,1,0.889631287
Female,30,1,0.04132872
Male,71,0,0.454413435
Male,65,0,0.837216577
Female,11,1,0.187813082
Male,1,0,0.913651876
Female,100,0,0.653400412
Female,99,0,0.533574747
Female,87,1,0.817812387
Male,92,0,0.876080147
Male,12,1,0.655500567
Male,114,1,0.716759294
Male,116,0,0.255955248
Male,55,0,0.408137469
Male,4,1,0.162284774
Male,12,1,0.379507932
Male,2,1,0.939938762
Male,110,1,0.958606397
Female,64,1,0.498470776
Male,52,1,0.95778052
Male,83,0,0.103930161
Female,31,0,0.715834937
Male,74,1,0.406917489
Female,14,0,0.969543874
Male,60,1,0.826551849
Male,73,0,0.349326456
Male,105,0,0.421957251
Female,115,1,0.621267763
Female,100,0,0.473637352
Male,20,0,0.698468001
Female,99,0,0.157484268
Male,27,1,0.692818777
Female,9,1,0.055606625
Male,77,1,0.342412717
Male,70,0,0.218441353
Female,23,0,0.089335471
Female,43,1,0.02830368
Male,6,1,0.627625782
Male,103,0,0.176135113
Female,63,0,0.087344528
Male,15,1,0.256666965
Female,33,1,0.165027389
Male,19,0,0.517427975
Female,43,1,0.500027357
Female,3,0,0.144811112
Female,45,0,0.657506116
Female,30,1,0.5562801
Male,6,1,0.746921186
Male,105,0,0.554752445
Male,18,0,0.781768946
Male,78,0,0.369410786
Female,87,1,0.530929288
Female,31,0,0.173837363
Male,112,0,0.671551553
Male,65,0,0.829038723
Male,120,1,0.111528453
Female,87,1,0.030321195
Female,61,0,0.658413746
Female,106,1,0.03515418
Female,97,1,0.566268212
Male,71,0,0.634721287
Male,73,0,0.830274729
Female,14,0,0.64922967
Male,112,0,0.754754617
Male,12,1,0.963785002
Female,11,1,0.959529407
Male,35,1,0.715525046
Female,51,0,0.062621431
Female,102,1,0.525429109
Male,18,0,0.436438287
Female,49,1,0.301495211
Male,94,0,0.170993546
Female,100,0,0.729807117
Male,76,1,0.429996228
Female,99,0,0.086855947
Female,95,1,0.691131799
Male,25,0,0.723305747
Female,96,0,0.865073852
Female,82,0,0.903327819
Female,91,0,0.424120114
Male,28,1,0.210488687
Female,109,1,0.360840477
Male,50,0,0.223804904
Female,75,0,0.373622309
Female,97,1,0.762986768
Female,38,0,0.733299335
Male,65,0,0.753885378
Male,22,0,0.497405584
Male,58,0,0.664490078
Male,70,0,0.644445961
Male,117,0,0.983997608
Male,68,1,0.516957724
Male,114,1,0.455108569
Male,22,0,0.050606518
Female,93,0,0.388926965
Male,12,1,0.381218591
Female,5,1,0.169259143
Male,103,0,0.166442715
Female,38,0,0.466953053
Female,64,1,0.367379743
Male,12,1,0.688167311
Male,70,0,0.614715258
Male,58,0,0.719037989
Female,95,1,0.397060483
Female,59,1,0.147719085
Male,94,0,0.084219013
Male,8,0,0.752803797
Male,4,1,0.119901562
Male,92,0,0.214430344
Female,72,0,0.874582482
Female,69,1,0.940428494
Male,113,0,0.258526616
Female,53,1,0.498285774
Female,31,0,0.136482837
Male,65,0,0.124270916
Male,6,1,0.02693703
Female,81,1,0.744130588
Male,118,1,0.480839013
Male,26,1,0.580739053
Female,14,0,0.613722357
Male,113,0,0.577295985
Male,48,1,0.509295629
Male,94,0,0.562920343
Male,17,0,0.632408406
Male,113,0,0.472754603
Male,47,0,0.031144077
Female,69,1,0.110086431
Female,14,0,0.933535782
Female,82,0,0.66160508
Male,50,0,0.18769401
Male,92,0,0.707776328
Male,76,1,0.040288109
Female,39,0,0.6741178
Female,95,1,0.661466311
Male,50,0,0.040763171
Female,29,0,0.524894582
Female,46,0,0.368211531
Male,71,0,0.06627874
Male,27,1,0.594428104
Female,54,1,0.215394076
Female,3,0,0.290452682
Male,120,1,0.491827915
Female,109,1,0.824940126
Female,88,0,0.017106214
Male,52,1,0.470607787
Male,7,1,0.871107591
Female,3,0,0.633542326
Female,72,0,0.099642061
Male,58,0,0.138673006
Female,97,1,0.87654856
Male,19,0,0.934720598
Male,70,0,0.247086492
Male,83,0,0.37650503
Female,89,0,0.065019574
Male,94,0,0.261171609
Male,70,0,0.97871531
Male,6,1,0.850552463
Male,7,1,0.135015095
Male,56,0,0.627064039
Female,72,0,0.021606549
Male,27,1,0.872280346
Female,53,1,0.412159115
Female,63,0,0.826126451
Female,97,1,0.71361491
Female,64,1,0.665046238
Male,24,0,0.189121133
Male,28,1,0.625489223
Female,80,0,0.845733095
Male,2,1,0.898655328
Female,54,1,0.899316199
Female,75,0,0.365179194
Female,81,1,0.57941984
Male,48,1,0.504214887
Male,42,1,0.809527101
Female,89,0,0.103143396
Female,91,0,0.254047882
Male,2,1,0.021571586
Female,82,0,0.029916108
Male,28,1,0.759812228
Female,85,1,0.989162002
Male,105,0,0.607163876
Female,93,0,0.721710125
Female,59,1,0.133075842
Female,61,0,0.692632972
Male,22,0,0.280830508
Female,53,1,0.505930776
Female,85,1,0.380534156
Female,31,0,0.803608533
Male,117,0,0.79217833
Female,102,1,0.222849918
Male,112,0,0.526888912
Male,62,1,0.197039262
Female,69,1,0.457389662
Female,82,0,0.711636659
Male,92,0,0.163499599
Female,63,0,0.927090377
Male,92,0,0.443569682
Female,14,0,0.123534507
Female,44,1,0.489367029
Male,105,0,0.031217784
Female,108,1,0.369842846
Male,58,0,0.108596707
Female,33,1,0.343484754
Female,79,0,0.234517966
Male,57,1,0.246669469
Female,61,0,0.757688379
Female,86,1,0.494308308
Male,25,0,0.566219198
Male,110,1,0.571286241
Female,91,0,0.779530131
Male,7,1,0.436606435
Female,87,1,0.721454916
Male,1,0,0.272247857
Female,87,1,0.375319979
Female,119,1,0.240127684
Female,45,0,0.918018851
Male,71,0,0.211630142
Male,68,1,0.351783468
Male,90,1,0.356496637
Female,9,1,0.628291413
Male,92,0,0.438313243
Female,75,0,0.622416423
Male,35,1,0.028745416
Male,18,0,0.872063896
Female,108,1,0.7124281
Male,50,0,0.377130542
Female,69,1,0.587558155
Female,86,1,0.156503234
Female,39,0,0.571803927
Male,62,1,0.694049495
Female,100,0,0.614547902
Male,76,1,0.558911004
Female,43,1,0.998402011
Male,37,1,0.626261344
Male,6,1,0.34911703
Male,50,0,0.477254366
Male,40,1,0.486142454
Female,69,1,0.696467439
Female,36,1,0.606549164
Female,88,0,0.095970421
Male,37,1,0.114077261
Female,88,0,0.089379392
Female,34,1,0.532682201
Male,20,0,0.94620964
Female,39,0,0.116663464
Male,37,1,0.51307508
Male,84,1,0.251978648
Female,88,0,0.310688179
Female,45,0,0.383206824
Male,94,0,0.950223931
Female,98,1,0.236942512
Male,62,1,0.553744445
Male,26,1,0.037061585
Female,38,0,0.723972119
Female,81,1,0.150121049
Male,84,1,0.98305152
Female,23,0,0.581487897
Male,48,1,0.147506074
Male,1,0,0.677532793
Female,38,0,0.819314884
Male,76,1,0.457946722
Female,100,0,0.007849142
Male,21,1,0.299429122
Female,9,1,0.239549963
Male,103,0,0.459045125
Female,54,1,0.070494578
Male,8,0,0.331864779
Female,102,1,0.381967802
Male,21,1,0.958532274
Female,82,0,0.163125275
Male,84,1,0.144237903
Male,12,1,0.481135224
Male,6,1,0.851691733
Male,67,1,0.272204654
Male,114,1,0.36462939
Female,53,1,0.052279768
Female,39,0,0.4217485
Female,34,1,0.702425346
Male,1,0,0.208218822
Female,72,0,0.460476949
Male,103,0,0.111813818
Female,44,1,0.214319485
Female,16,0,0.711101566
Female,16,0,0.65064164
Female,3,0,0.138322306
Male,118,1,0.684672787
Male,65,0,0.657210517
Male,73,0,0.546169858
Female,102,1,0.233097923
Male,55,0,0.251249606
Female,41,0,0.794709846
Female,29,0,0.956273784
Male,42,1,0.970316497
Female,86,1,0.046752426
Female,43,1,0.440685879
Male,18,0,0.122703714
Female,79,0,0.644532258
Male,8,0,0.531501784
Female,11,1,0.40550999
Female,98,1,0.706406769
Male,56,0,0.644244973
Male,78,0,0.117141357
Male,74,1,0.201722589
Female,14,0,0.728388722
Male,117,0,0.481085069
Male,74,1,0.913968519
Female,66,0,0.651859241
Female,14,0,0.720895396
Female,100,0,0.192748053
Female,111,0,0.133436409
Female,63,0,0.262663085
Male,2,1,0.706479646
Female,36,1,0.635897231
Male,2,1,0.804237286
Male,52,1,0.671527169
Male,42,1,0.294098022
Female,38,0,0.57191828
Male,76,1,0.82966464
Female,41,0,0.040032578
Female,30,1,0.019375094
Female,29,0,0.9468163
Male,21,1,0.569314766
Male,55,0,0.051950679
Female,41,0,0.658550871
Female,101,0,0.449772601
Female,101,0,0.646072865
Female,108,1,0.722239197
Male,74,1,0.71787898
Male,55,0,0.158800027
Female,101,0,0.496405151
Male,107,0,0.465406741
Female,104,1,0.799842626
Male,90,1,0.667099717
Male,7,1,0.934038012
Female,85,1,0.965489621
Male,107,0,0.388156041
Male,60,1,0.920972528
Male,58,0,0.27693923
Female,31,0,0.642122101
Male,8,0,0.051250547
Female,9,1,0.66185722
Male,18,0,0.513736152
Female,111,0,0.533900626
Male,67,1,0.213120777
Male,77,1,0.907776706
Male,70,0,0.677795534
Female,14,0,0.870094371
Female,104,1,0.622665782
Female,93,0,0.2394306
Male,1,0,0.077653792
Female,63,0,0.811968529
Male,27,1,0.15964382
Male,6,1,0.75741305
Female,72,0,0.748505219
Female,63,0,0.397832917
Female,109,1,0.192067567
Female,100,0,0.472854448
Male,55,0,0.258380089
Female,101,0,0.855416909
Male,15,1,0.260131565
Male,94,0,0.795163781
Female,63,0,0.657392423
Female,96,0,0.196954742
Male,118,1,0.334364112
Female,72,0,0.779188143
Male,55,0,0.19606629
Female,16,0,0.591754189
Male,71,0,0.716323465
Male,112,0,0.223799834
Female,111,0,0.351147547
Male,68,1,0.71837723
Male,84,1,0.553165133
Female,38,0,0.797911477
Male,114,1,0.122007343
Male,1,0,0.40778605
Male,74,1,0.920451475
Female,72,0,0.884747488
Female,16,0,0.66479119
Female,49,1,0.604528402
Female,79,0,0.311211684
Female,109,1,0.550308967
Male,17,0,0.961166219
Male,120,1,0.190440234
Female,100,0,0.008754355
Female,82,0,0.412996212
Female,64,1,0.158810443
Female,95,1,0.077277047
Female,79,0,0.122330095
Male,77,1,0.623901317
Male,105,0,0.869935438
Male,37,1,0.795757737
Male,26,1,0.350662385
Male,15,1,0.687024698
Male,90,1,0.724139207
Male,2,1,0.67666519
Female,63,0,0.757052267
Female,10,1,0.684498617
Male,116,0,0.740163044
Male,12,1,0.366202465
Male,26,1,0.546425713
Female,53,1,0.260493547
Male,17,0,0.727398849
Male,84,1,0.382778756
Female,43,1,0.813005732
Female,45,0,0.008056614
Male,90,1,0.51589994
Female,96,0,0.248761687
Female,31,0,0.499746477
Female,119,1,0.82916834
Female,104,1,0.4949106
Male,7,1,0.748805718
Female,10,1,0.969707601
Female,85,1,0.774544133
Male,94,0,0.932573521
